Image_ID,Image_Number,Aspect_Ratio,Gender,Age,Smile,Pitch_Angle,Roll_Angle,Yaw_Angle,Blurness,Motionblur,Gaussianblur,Anger,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Facequality,Beauty,Mouthstatus,Skinstatus,Glass
1004593747,888,1.0125523012552302,Male,27,0.452,7.2367277,-0.8022809,-2.3712811,0.326,0.326,0.326,0.001,0.001,0.015,0.001,2.541,0.004,97.438,91.754,58.774,open,health,Normal
1002071657,88,0.9736842105263158,Female,41,31.807,-4.08944,6.7427144,0.10128146,0.369,0.369,0.369,2.159,44.321,17.966,0.195,0.195,12.012,23.152,94.141,51.166,open,health,Normal
44489244,890,0.9915611814345991,Female,62,99.746,1.1461731,-7.8146415,10.207809,0.043,0.043,0.043,0.001,0.015,0.001,98.97,1.011,0.001,0.001,81.524,53.321,open,health,None
44489244,891,0.9767441860465116,Female,62,99.893,1.2307992,-7.8578863,8.237572,0.23,0.23,0.23,0.002,0.002,0.002,99.099,0.867,0.028,0.002,86.395,48.1,open,health,None
44489244,892,0.9848812095032398,Female,62,99.886,2.8700356,-7.8193727,8.846394,0.36,0.36,0.36,0.001,0.011,0.001,96.826,3.132,0.028,0.001,84.312,53.996,open,health,None
44489244,893,0.9811320754716981,Female,63,15.249,2.8129122,10.497105,-7.1551037,0.362,0.362,0.362,0.0,0.0,0.0,0.006,99.993,0.0,0.0,87.815,41.878,close,health,None
44489244,894,0.9811320754716981,Female,63,15.249,2.8129122,10.497105,-7.1551037,0.362,0.362,0.362,0.0,0.0,0.0,0.006,99.993,0.0,0.0,87.815,41.878,close,health,None
44489244,895,0.9915611814345991,Female,62,99.746,1.1461731,-7.8146415,10.207809,0.043,0.043,0.043,0.001,0.015,0.001,98.97,1.011,0.001,0.001,81.524,53.321,open,health,None
44489244,896,0.9551569506726457,Female,58,99.93,9.779532,2.4235044,4.9137607,0.354,0.354,0.354,0.133,0.133,0.233,73.419,24.904,0.488,0.692,87.556,41.014,open,health,None
44489244,897,0.9915611814345991,Female,62,99.746,1.1461731,-7.8146415,10.207809,0.043,0.043,0.043,0.001,0.015,0.001,98.97,1.011,0.001,0.001,81.524,53.321,open,health,None
44489244,898,0.9915611814345991,Female,62,99.746,1.1461731,-7.8146415,10.207809,0.043,0.043,0.043,0.001,0.015,0.001,98.97,1.011,0.001,0.001,81.524,53.321,open,health,None
44489244,899,0.9551569506726457,Female,58,99.93,9.779532,2.4235044,4.9137607,0.354,0.354,0.354,0.133,0.133,0.233,73.419,24.904,0.488,0.692,87.556,41.014,open,health,None
271590361,89,1.0207612456747406,Female,38,99.974,2.9363554,3.2594414,11.791513,0.032,0.032,0.032,0.0,0.0,0.0,99.997,0.002,0.0,0.0,74.833,48.835,open,acne,None
1005866142,8,0.9595375722543352,Female,44,99.699,8.858008,4.7609873,16.457716,0.074,0.074,0.074,1.209,0.013,0.013,87.83,10.677,0.212,0.047,40.307,67.297,close,health,None
1000563841,900,1.0,Female,28,3.377,3.3610773,5.49748,-8.326943,0.376,0.376,0.376,0.011,0.011,0.011,39.129,54.655,0.011,6.173,85.281,66.296,close,health,None
1000563841,901,0.9666666666666667,Female,33,100.0,5.799169,2.491162,-0.35804108,0.351,0.351,0.351,0.015,0.01,0.01,99.901,0.059,0.003,0.003,93.56,77.604,open,health,None
1000563841,902,1.0076045627376427,Female,28,2.234,2.5524313,4.3466334,-7.038495,0.362,0.362,0.362,0.009,0.009,0.009,29.836,65.108,0.018,5.009,88.11,80.464,close,health,None
1006124573,903,0.9652173913043478,Female,41,99.975,6.166479,0.31086963,-1.1986264,0.363,0.363,0.363,0.009,0.006,0.552,99.431,0.001,0.001,0.001,92.969,64.449,open,health,None
1006124573,904,0.9748427672955975,Female,39,99.993,5.557452,1.4894309,-0.41581425,0.449,0.449,0.449,0.041,0.008,0.049,99.901,0.001,0.001,0.001,93.579,61.659,open,health,None
1006124573,905,0.8705882352941177,Female,41,47.1,0.5953193,-1.6669319,46.47423,1.454,1.454,1.454,39.437,0.574,0.574,10.931,21.614,0.574,26.296,0.006,63.625,open,health,None
1007172999,906,0.9406392694063926,Female,35,98.451,-0.41664323,-9.919707,-13.921865,0.333,0.333,0.333,0.405,0.046,0.064,98.667,0.067,0.013,0.738,65.221,78.5,open,health,None
1007172999,907,0.9726027397260274,Female,31,99.964,4.9887695,-17.59364,5.001673,0.43,0.43,0.43,0.118,0.61,0.06,70.901,0.776,0.049,27.486,90.059,71.982,open,health,None
1007172999,908,0.8983050847457628,Female,21,100.0,-1.2002631,17.251991,16.446133,0.482,0.482,0.482,0.471,0.548,0.616,97.729,0.019,0.019,0.599,46.894,71.866,open,health,None
1007172999,909,0.9726027397260274,Female,31,99.964,4.9887695,-17.59364,5.001673,0.43,0.43,0.43,0.118,0.61,0.06,70.901,0.776,0.049,27.486,90.059,71.982,open,health,None
271590361,90,1.0454545454545454,Female,44,98.564,3.1665523,-6.899058,9.595226,15.802,15.802,15.802,0.443,0.443,8.959,57.09,28.062,0.443,4.559,70.146,56.203,close,health,None
1007172999,910,0.9427966101694916,Female,50,99.988,4.4654617,-14.279181,-11.610681,0.184,0.184,0.184,0.468,0.139,0.044,97.466,0.103,0.089,1.691,74.461,74.261,open,health,None
1006925865,911,0.9844559585492227,Female,47,0.523,4.457327,-3.2366414,12.208429,0.331,0.331,0.331,2.721,0.021,0.159,1.448,95.507,0.055,0.089,71.696,77.481,close,health,None
1006925865,912,0.9805825242718447,Female,51,0.208,4.595661,-3.3465724,11.085249,0.052,0.052,0.052,2.131,0.012,0.1,0.934,96.753,0.027,0.043,76.575,73.758,close,health,None
1006062181,914,0.9658119658119658,Male,27,0.003,6.107773,1.5813606,11.161496,0.117,0.117,0.117,0.023,0.142,0.006,0.006,98.827,0.991,0.006,75.06,84.04,close,health,None
1004862047,915,1.0813648293963254,Female,35,100.0,1.3870355,-3.4149594,12.266902,0.359,0.359,0.359,0.0,0.002,0.0,99.998,0.0,0.001,0.0,73.408,59.384,open,health,None
1004862047,916,1.0283687943262412,Female,30,98.063,6.1751733,1.7910221,-1.7661008,0.358,0.358,0.358,0.0,0.0,0.0,98.674,1.318,0.0,0.007,92.602,63.78,close,health,None
1004862047,917,1.0,Female,24,16.462,8.730687,-4.456321,-2.7465744,0.371,0.371,0.371,0.003,0.002,0.002,11.714,88.22,0.002,0.058,90.705,79.609,close,health,None
1004862047,918,0.8701298701298701,Male,28,0.193,-2.5563724,12.418477,-43.278706,1.966,1.966,1.966,2.046,0.184,0.132,2.796,91.357,3.146,0.338,0.006,69.393,close,health,None
1002006500,919,0.9566929133858267,Female,59,99.84,1.7270354,4.529233,2.7884152,0.182,0.182,0.182,0.03,0.006,0.01,13.501,85.281,0.006,1.164,93.172,61.56,close,acne,Normal
1024130,91,0.9316239316239316,Female,38,99.997,-0.5428224,11.672142,3.7454162,0.781,0.781,0.781,0.0,0.002,0.0,99.915,0.083,0.0,0.0,92.507,47.272,open,health,Normal
1002006500,920,0.9637561779242174,Female,64,99.81,0.30281472,3.7758586,4.624563,0.358,0.358,0.358,0.002,0.002,0.003,67.043,32.795,0.002,0.154,91.875,61.983,close,acne,Normal
1004980457,921,1.0555555555555556,Female,26,99.938,1.3138406,3.5377371,-7.4906573,0.077,0.077,0.077,0.0,0.0,0.0,99.468,0.468,0.062,0.002,87.868,60.756,close,health,None
1004980457,922,1.0707070707070707,Female,46,94.574,1.4183528,-3.2910564,-2.1625597,0.361,0.361,0.361,0.005,0.005,0.005,98.874,1.036,0.06,0.017,93.606,65.637,close,health,None
1004980457,923,0.9767441860465116,Female,45,99.702,-5.787423,7.03555,28.322351,0.051,0.051,0.051,0.008,0.037,0.012,22.777,77.14,0.008,0.019,0.033,68.553,close,health,None
1004980457,924,1.0943396226415094,Female,40,67.136,-5.026293,2.5557268,20.136972,0.046,0.046,0.046,0.055,0.055,0.055,2.325,5.906,91.497,0.107,17.436,66.351,close,health,None
1004980457,925,1.0448430493273542,Female,26,99.988,1.4247032,3.9440935,-6.0565977,0.324,0.324,0.324,0.0,0.0,0.0,99.305,0.673,0.017,0.005,89.961,67.662,close,health,None
1000213159,926,0.9784172661870504,Female,42,99.911,1.6409854,-1.7962078,-10.4510765,0.356,0.356,0.356,0.0,0.0,0.0,99.999,0.0,0.0,0.001,80.354,76.288,close,health,None
1000213159,927,0.973384030418251,Female,52,96.212,6.066846,-1.0704393,-7.49657,0.362,0.362,0.362,0.0,0.009,0.011,99.977,0.0,0.0,0.002,85.624,74.473,close,health,None
1000213159,928,0.966542750929368,Female,35,99.942,0.3300535,-1.3563688,-9.931267,0.561,0.561,0.561,0.0,0.0,0.0,100.0,0.0,0.0,0.0,82.385,81.6,close,health,None
1007245244,929,0.9548872180451128,Female,29,99.998,6.9195557,-3.3264747,10.717528,0.217,0.217,0.217,0.0,0.0,0.0,99.986,0.0,0.0,0.013,76.012,61.777,other_occlusion,health,None
1024130,92,0.9414634146341463,Female,28,100.0,4.041917,-7.236363,0.74059737,0.486,0.486,0.486,0.0,0.0,0.0,99.98,0.018,0.0,0.001,93.813,64.862,open,health,Normal
1007245244,930,0.9448275862068966,Female,32,99.999,7.0687265,-3.5881648,10.24471,2.09,2.09,2.09,0.0,0.0,0.0,99.993,0.0,0.0,0.006,76.358,63.644,other_occlusion,dark_circle,None
1004465833,932,1.015748031496063,Female,35,100.0,9.647789,-1.9096872,0.12652925,1.68,1.68,1.68,15.233,0.128,27.19,56.726,0.128,0.468,0.128,91.76,76.778,open,stain,Normal
1002393681,933,1.0662020905923344,Female,30,99.999,4.765194,3.3640018,-12.889107,0.326,0.326,0.326,0.001,0.001,0.001,99.944,0.002,0.051,0.001,68.056,57.303,close,health,None
1002393681,934,1.0653153153153154,Female,25,99.999,6.2045374,3.7237215,-13.068408,0.242,0.242,0.242,0.001,0.004,0.001,99.944,0.007,0.042,0.002,65.845,57.684,close,health,None
1006173172,935,1.0,Female,49,86.993,4.488542,-0.2828268,4.282317,0.347,0.347,0.347,0.02,2.679,0.02,1.088,88.515,0.02,7.658,91.079,59.289,close,health,None
1004604010,936,1.0202702702702702,Female,52,75.101,1.2260437,-3.0199943,6.936224,0.362,0.362,0.362,0.044,0.809,0.044,76.711,19.87,0.044,2.48,88.714,46.382,close,health,None
1004604010,937,0.9798270893371758,Female,54,100.0,0.7069399,2.7013814,17.904505,0.033,0.033,0.033,0.001,0.004,0.011,99.984,0.001,0.001,0.001,35.769,66.411,open,health,None
1004604010,938,0.9798994974874372,Female,56,0.176,2.5418086,0.6352508,-12.4388685,0.308,0.308,0.308,0.038,0.038,0.038,76.936,22.434,0.103,0.414,71.962,43.738,close,stain,None
1004604010,939,1.009009009009009,Female,63,99.998,0.37483564,-0.61612636,-10.437132,0.559,0.559,0.559,0.0,0.0,0.0,100.0,0.0,0.0,0.0,80.826,35.246,close,acne,None
1004604010,940,0.9888268156424581,Female,61,100.0,1.079758,-5.2344365,-8.332275,0.092,0.092,0.092,0.0,0.027,0.0,99.972,0.0,0.001,0.0,86.313,38.864,open,stain,None
1004604010,941,0.979381443298969,Female,54,100.0,0.9269847,2.4429302,18.35027,0.138,0.138,0.138,0.001,0.003,0.003,99.991,0.001,0.001,0.001,32.013,67.592,open,health,None
271168441,942,0.9405940594059405,Female,56,98.268,-6.996937,-6.509461,13.5163555,0.194,0.194,0.194,0.112,1.598,0.503,92.991,3.769,0.112,0.914,62.51,54.501,open,health,Normal
271168441,943,0.961864406779661,Female,41,98.865,-4.6088195,-8.55714,12.101644,0.041,0.041,0.041,0.109,0.758,1.02,89.449,6.622,1.975,0.066,72.284,59.71,open,health,Normal
271168441,944,0.9328358208955224,Female,44,65.144,2.2768188,-0.061216317,-2.5994658,0.188,0.188,0.188,0.142,33.607,2.558,17.294,44.881,0.142,1.375,93.183,65.815,open,health,Normal
1004349092,945,1.0628930817610063,Male,23,5.39,-6.517417,0.5370795,6.738974,0.347,0.347,0.347,0.0,0.0,0.0,0.003,99.996,0.0,0.001,86.8,71.796,close,health,Normal
1004349092,947,1.0610932475884245,Male,23,6.35,-6.07508,0.18972012,6.6647835,0.313,0.313,0.313,0.0,0.0,0.0,0.001,99.997,0.0,0.001,87.192,72.595,close,health,Normal
1004349092,949,1.0,Male,23,3.347,-0.6362611,1.1070796,-6.055288,0.038,0.038,0.038,0.007,0.007,0.007,3.838,42.712,0.154,53.274,90.272,77.484,close,dark_circle,Normal
1024130,94,0.84251968503937,Female,28,99.998,4.9899507,-11.9037285,4.2363195,0.375,0.375,0.375,0.005,0.005,0.016,92.839,7.127,0.005,0.005,90.936,72.239,open,stain,Normal
1004763074,950,1.0173010380622838,Male,20,0.096,-4.6741652,-10.031117,14.354493,0.033,0.033,0.033,0.183,13.41,0.098,0.293,84.701,1.123,0.192,59.751,78.47,close,health,None
1004763074,951,1.0458333333333334,Male,29,0.062,-2.1635401,-6.946708,16.983557,0.034,0.034,0.034,1.466,12.035,0.057,0.214,86.07,0.102,0.057,42.374,81.596,close,health,None
1453115,952,1.0298507462686568,Female,24,99.972,3.515664,-0.80854064,0.54631865,0.178,0.178,0.178,0.013,0.002,0.079,99.702,0.007,0.019,0.178,94.108,66.837,close,health,Normal
1453115,954,1.0119760479041917,Female,24,99.968,5.9292727,3.6492589,0.99373186,0.111,0.111,0.111,0.036,0.007,0.428,99.131,0.011,0.069,0.319,93.235,68.351,close,health,Normal
1006103316,955,1.0,Female,47,99.987,-5.6440625,6.451544,-0.9388607,51.407,51.407,51.407,0.0,0.0,0.0,99.78,0.039,0.18,0.0,0.006,36.688,open,dark_circle,None
1006103316,955,0.9841269841269841,Female,55,99.971,6.444579,-10.178173,1.4158051,15.207,15.207,15.207,0.074,0.38,0.056,85.539,0.807,13.088,0.056,86.33,36.522,open,acne,None
1006103316,955,1.0526315789473684,Female,48,99.995,0.82434833,8.410177,2.786741,20.789,20.789,20.789,0.0,0.0,0.0,99.983,0.017,0.0,0.0,83.087,38.025,open,stain,None
1006103316,955,0.9642857142857143,Female,47,99.955,-2.9909878,-4.4109917,-0.8116843,7.688,7.688,7.688,0.002,0.003,0.031,99.934,0.009,0.002,0.019,91.932,39.746,open,stain,Normal
1006103316,955,0.9107142857142857,Female,41,0.24,-1.1516689,7.7100496,1.0882361,21.881,21.881,21.881,0.003,0.001,0.001,0.275,99.714,0.001,0.005,84.157,34.535,close,stain,Normal
1006103316,955,0.8301886792452831,Female,32,0.434,-0.20076658,-13.493799,-0.580724,77.744,77.744,77.744,0.008,0.008,0.008,0.051,99.605,0.314,0.008,0.006,52.214,close,health,None
1006103316,955,1.0212765957446808,Female,34,99.999,4.895398,-0.61529934,0.3036147,36.495,36.495,36.495,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.494,35.018,open,stain,None
1006103316,955,0.9787234042553191,Female,38,97.507,-1.9135073,-2.977646,-0.09547409,12.013,12.013,12.013,0.001,0.001,0.688,24.295,74.746,0.267,0.001,91.005,37.475,open,stain,Normal
1006103316,956,0.9400630914826499,Female,40,15.628,-3.4291844,-9.90033,20.11815,0.051,0.051,0.051,1.524,0.514,23.52,13.14,17.018,5.652,38.632,18.219,78.11,close,health,None
1006103316,958,1.0476190476190477,Female,39,100.0,2.7538357,-9.464712,6.841568,7.784,7.784,7.784,0.037,0.016,1.793,98.134,0.007,0.007,0.007,84.748,37.222,open,health,None
1006103316,958,0.9767441860465116,Female,42,99.99,4.1888247,0.18769296,5.139453,99.899,99.899,99.899,0.004,6.393,0.005,93.499,0.091,0.004,0.004,0.006,33.135,close,health,None
1006103316,958,1.024390243902439,Female,53,99.982,3.2468193,-2.985209,5.466006,93.917,93.917,93.917,0.01,0.06,0.01,99.623,0.091,0.12,0.085,0.006,45.086,close,stain,Normal
1006103316,958,0.975,Female,43,99.926,0.7408031,0.13195358,-0.6856229,97.301,97.301,97.301,0.0,0.005,0.0,99.985,0.008,0.0,0.001,0.006,33.109,open,stain,Normal
1006103316,958,1.0,Female,30,100.0,7.5714703,5.0039268,9.363446,8.718,8.718,8.718,0.0,0.001,0.0,99.967,0.0,0.0,0.032,74.002,47.264,open,stain,Normal
1006103316,958,0.9444444444444444,Female,30,99.999,-1.3410214,9.298092,3.2086852,98.618,98.618,98.618,0.001,0.028,0.001,99.96,0.001,0.009,0.001,0.006,55.377,open,health,None
1006103316,958,0.9705882352941176,Female,41,100.0,2.4153862,-5.362964,3.9108105,97.894,97.894,97.894,0.008,1.346,0.026,98.413,0.008,0.188,0.012,0.006,44.623,open,dark_circle,None
1006103316,958,1.0303030303030303,Female,37,99.958,3.0007927,-13.185427,-1.0930189,99.896,99.896,99.896,0.136,3.319,0.026,96.402,0.026,0.067,0.026,0.006,30.243,open,health,None
1006103316,958,1.0625,Female,45,100.0,5.4199166,1.3746601,9.701241,99.998,99.998,99.998,0.0,0.002,0.0,99.996,0.0,0.0,0.0,0.006,49.78,open,acne,Normal
1006103316,958,0.9032258064516129,Female,29,100.0,-7.539056,-3.8757215,3.4310403,99.934,99.934,99.934,0.007,0.007,0.007,99.728,0.007,0.01,0.234,0.006,39.268,open,stain,None
1006103316,959,0.8620689655172413,Female,39,22.305,20.837875,5.999312,67.55934,100.0,100.0,100.0,5.56,9.316,51.685,2.856,20.128,0.841,9.614,0.006,65.661,other_occlusion,health,None
1006103316,959,0.8888888888888888,Female,47,8.119,3.130178,-12.88083,-44.75436,100.0,100.0,100.0,0.13,45.795,1.026,0.13,38.957,1.342,12.621,0.006,65.469,close,acne,None
1006103316,959,1.0384615384615385,Male,54,1.197,-5.833211,0.091564335,-27.364332,80.743,80.743,80.743,1.755,0.396,0.044,0.483,97.055,0.147,0.119,0.006,51.307,close,acne,Normal
1006103316,959,0.9259259259259259,Male,56,0.771,-1.4053849,2.081748,31.376143,97.766,97.766,97.766,0.363,1.604,6.604,7.293,72.393,11.11,0.632,0.006,69.686,close,dark_circle,None
1006103316,959,0.9259259259259259,Male,43,0.306,4.4056883,-7.163576,-35.647266,100.0,100.0,100.0,0.019,0.005,0.005,0.005,99.262,0.126,0.578,0.006,59.064,close,acne,None
1006103316,959,0.92,Female,50,0.95,-7.3078127,0.8959091,-22.607967,99.995,99.995,99.995,0.063,0.076,0.679,31.382,66.648,0.243,0.91,0.006,43.615,open,health,None
1006103316,959,0.9523809523809523,Male,48,0.444,0.47557324,-5.151958,-40.03961,100.0,100.0,100.0,44.425,8.455,0.759,0.559,44.571,0.742,0.489,0.006,61.68,close,stain,None
1006103316,959,1.0,Female,54,2.562,3.6066434,-1.2659743,-10.143979,99.947,99.947,99.947,0.001,0.001,0.001,0.002,99.557,0.438,0.001,0.006,43.401,close,stain,None
1006103316,959,1.0555555555555556,Female,39,8.869,-6.2513227,-2.4551725,-13.294605,99.997,99.997,99.997,0.275,1.451,0.275,40.311,20.889,28.879,7.92,0.006,56.146,close,stain,Normal
1006103316,959,0.8421052631578947,Male,53,18.398,-3.3731868,-4.7713995,-2.2985055,99.378,99.378,99.378,5.587,18.943,53.596,0.246,0.246,11.115,10.267,0.006,59.66,open,stain,None
1006103316,959,1.0,Female,65,94.621,-5.188236,12.190201,-15.432116,91.771,91.771,91.771,0.024,0.024,0.045,18.575,62.391,18.918,0.024,0.006,43.869,close,stain,None
1007771966,95,1.0,Female,25,100.0,6.947774,1.2486048,-2.8372529,0.411,0.411,0.411,0.0,0.0,0.0,100.0,0.0,0.0,0.0,91.466,81.835,open,health,None
1006103316,960,1.0134680134680134,Female,60,48.021,6.5049963,-4.488798,-9.602607,1.075,1.075,1.075,0.028,0.024,0.017,99.148,0.284,0.482,0.017,79.628,64.096,open,health,None
1006103316,961,1.0408163265306123,Female,55,99.999,-1.9984578,-0.6840161,9.739078,93.499,93.499,93.499,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.006,32.809,open,health,None
1006103316,961,1.0208333333333333,Female,51,100.0,4.3066444,-1.3766229,-3.1067722,98.867,98.867,98.867,0.0,0.001,0.0,99.997,0.0,0.0,0.001,0.006,34.444,open,stain,Normal
1006103316,961,0.98,Female,26,100.0,1.6352044,10.495923,-3.603735,97.163,97.163,97.163,0.0,0.001,0.0,99.996,0.001,0.0,0.001,0.006,26.401,open,stain,Normal
1006103316,961,1.0666666666666667,Female,27,100.0,6.0417194,-2.8258402,3.5657299,17.305,17.305,17.305,0.023,0.023,0.185,99.329,0.023,0.023,0.395,82.191,41.076,open,health,Normal
1006103316,961,0.9591836734693877,Female,44,96.963,-0.7618453,4.535048,-1.0076612,81.231,81.231,81.231,0.102,0.008,0.008,99.347,0.134,0.008,0.393,0.006,37.692,open,acne,Normal
1006103316,961,1.0,Female,53,99.591,-9.341157,14.758524,-10.633681,3.999,3.999,3.999,0.004,0.026,0.012,99.846,0.01,0.098,0.004,71.058,27.757,open,health,None
1006103316,961,1.0465116279069768,Female,48,100.0,8.951684,4.9827237,4.1016073,60.845,60.845,60.845,0.013,3.465,0.043,96.441,0.013,0.013,0.013,0.006,28.938,open,acne,Normal
1006103316,961,1.0232558139534884,Female,54,99.994,0.9650186,3.0474505,9.46401,81.017,81.017,81.017,0.001,0.017,0.002,99.542,0.001,0.001,0.437,0.006,34.2,open,stain,Normal
1006103316,961,1.0238095238095237,Female,32,99.999,-0.6246797,3.435768,3.1244488,99.3,99.3,99.3,0.0,0.014,0.0,99.984,0.0,0.001,0.0,0.006,42.5,open,acne,None
1004527535,965,0.926829268292683,Female,43,100.0,5.3088794,10.513877,1.6964422,0.359,0.359,0.359,0.0,0.0,0.0,99.998,0.001,0.0,0.0,92.936,79.6,open,health,None
1004527535,966,0.9305555555555556,Female,53,100.0,5.297557,3.2768693,5.309304,0.356,0.356,0.356,0.002,0.0,0.0,99.997,0.0,0.0,0.0,89.574,75.353,open,health,None
1004527535,967,0.932,Female,33,100.0,5.784074,10.155161,2.020294,0.146,0.146,0.146,0.0,0.001,0.003,99.992,0.0,0.0,0.003,92.622,83.741,open,health,None
1004527535,968,0.946236559139785,Female,58,100.0,6.18386,6.3161097,1.2707465,0.372,0.372,0.372,0.0,0.0,0.0,99.993,0.006,0.0,0.0,92.916,83.29,open,health,None
1007771966,96,1.0183673469387755,Female,31,98.967,8.000535,0.12937173,2.6500337,0.546,0.546,0.546,0.005,0.005,0.005,6.574,93.169,0.236,0.005,91.105,62.665,close,dark_circle,Normal
1007516488,970,1.0192926045016077,Female,24,100.0,11.919547,1.5448142,18.345245,0.033,0.033,0.033,0.0,0.0,0.0,100.0,0.0,0.0,0.0,23.569,77.881,open,health,None
1007516488,971,1.0574712643678161,Female,28,99.987,14.372845,-3.113803,-10.385747,0.921,0.921,0.921,0.035,0.009,0.018,99.876,0.004,0.044,0.015,66.477,57.129,open,health,Normal
1007516488,973,0.9455958549222798,Female,22,100.0,10.048746,19.109474,-6.008235,0.29,0.29,0.29,0.541,0.307,0.126,79.557,5.886,2.046,11.537,85.635,62.438,open,stain,Normal
1007516488,975,0.993103448275862,Female,23,100.0,11.645714,-12.496291,14.201832,0.32,0.32,0.32,0.0,0.0,0.0,100.0,0.0,0.0,0.0,51.769,58.55,open,health,Normal
1005072778,977,1.0172413793103448,Female,55,100.0,5.7756515,-8.788653,8.430569,0.351,0.351,0.351,0.0,0.001,0.0,99.998,0.0,0.0,0.0,83.751,52.868,open,health,Normal
1005072778,978,1.0257510729613735,Female,53,100.0,5.2003384,-8.02958,8.484562,0.113,0.113,0.113,0.0,0.001,0.0,99.999,0.0,0.0,0.0,84.093,52.548,open,health,Normal
1005072778,979,1.0,Female,57,29.44,2.0377665,-5.8598294,2.4339652,0.358,0.358,0.358,0.016,1.033,0.085,17.126,81.561,0.016,0.162,93.305,50.659,close,health,Normal
1007771966,97,0.9433962264150944,Female,28,100.0,2.328746,10.257414,-1.9361511,0.377,0.377,0.377,0.0,0.0,0.001,99.997,0.003,0.0,0.0,93.558,74.214,open,health,None
1005072778,980,1.0132743362831858,Female,53,100.0,6.3704934,-8.359598,5.29992,0.742,0.742,0.742,0.0,0.0,0.0,99.999,0.0,0.0,0.0,88.943,49.568,open,health,Normal
